"ifp_id","ctt","cond","training","team","user_id","forecast_id","fcast_type","answer_option","value","fcast_date","expertise","q_status","viewtime","year","timestamp"
"1005-0","1a",1,"a",NA,"3601",-197567,0,"b",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 04:35:10"
"1006-0","1a",1,"a",NA,"3601",-197566,1,"a",0.4,"2011-09-06",2,"closed",NA,1,"2011-09-06 04:35:41"
"1006-0","1a",1,"a",NA,"3601",-197566,1,"b",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 04:35:41"
"1008-0","1a",1,"a",NA,"3601",-197565,1,"a",0.4,"2011-09-06",2,"closed",NA,1,"2011-09-06 04:37:19"
"1008-0","1a",1,"a",NA,"3601",-197565,1,"b",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 04:37:19"
"1004-0","2a",2,"a",NA,"5118",-197546,1,"a",0.2,"2011-09-06",3,"closed",NA,1,"2011-09-06 05:27:01"
"1004-0","2a",2,"a",NA,"5118",-197546,1,"b",0.8,"2011-09-06",3,"closed",NA,1,"2011-09-06 05:27:01"
"1008-0","1a",1,"a",NA,"463",-197545,0,"a",0.4,"2011-09-06",3,"closed",NA,1,"2011-09-06 05:42:56"
"1008-0","1a",1,"a",NA,"463",-197545,0,"b",0.6,"2011-09-06",3,"closed",NA,1,"2011-09-06 05:42:56"
"1004-0","2b",2,"b",NA,"3",-197544,0,"a",0.65,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:43:28"
"1004-0","2b",2,"b",NA,"3",-197544,1,"b",0.35,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:43:28"
"1009-0","2b",2,"b",NA,"3",-197543,1,"a",0.25,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:44:50"
"1009-0","2b",2,"b",NA,"3",-197543,1,"b",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:44:50"
"1009-0","2b",2,"b",NA,"3",-197543,1,"c",0.15,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:44:50"
"1001-0","1a",1,"a",NA,"463",-197542,1,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 05:45:50"
"1001-0","1a",1,"a",NA,"463",-197542,1,"b",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 05:45:50"
"1001-0","2b",2,"b",NA,"3",-197541,1,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:12"
"1001-0","2b",2,"b",NA,"3",-197541,1,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:12"
"1002-0","2b",2,"b",NA,"3",-197540,1,"a",0.33,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:36"
"1002-0","2b",2,"b",NA,"3",-197540,0,"b",0.33,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:36"
"1002-0","2b",2,"b",NA,"3",-197540,0,"c",0.34,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:36"
"1003-0","2b",2,"b",NA,"3",-197539,0,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:53"
"1003-0","2b",2,"b",NA,"3",-197539,0,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:53"
"1002-0","2b",2,"b",NA,"255",-197538,0,"a",0.35,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:56"
"1002-0","2b",2,"b",NA,"255",-197538,0,"b",0.6,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:56"
"1002-0","2b",2,"b",NA,"255",-197538,1,"c",0.05,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:46:56"
"1005-0","2b",2,"b",NA,"3",-197537,1,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:47:04"
"1005-0","2b",2,"b",NA,"3",-197537,0,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:47:04"
"1006-0","2b",2,"b",NA,"3",-197536,0,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:47:33"
"1006-0","2b",2,"b",NA,"3",-197536,1,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:47:33"
"1007-0","2b",2,"b",NA,"3",-197535,1,"a",0.15,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:48:08"
"1007-0","2b",2,"b",NA,"3",-197535,0,"b",0.15,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:48:08"
"1007-0","2b",2,"b",NA,"3",-197535,0,"c",0.7,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:48:08"
"1008-0","2b",2,"b",NA,"3",-197534,0,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:48:21"
"1008-0","2b",2,"b",NA,"3",-197534,1,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 05:48:21"
"1005-0","1a",1,"a",NA,"463",-197533,1,"a",0.65,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:49:32"
"1005-0","1a",1,"a",NA,"463",-197533,1,"b",0.35,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:49:32"
"1007-0","1a",1,"a",NA,"463",-197532,1,"a",0.2,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:50:14"
"1007-0","1a",1,"a",NA,"463",-197532,1,"b",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:50:14"
"1007-0","1a",1,"a",NA,"463",-197532,1,"c",0.5,"2011-09-06",2,"closed",NA,1,"2011-09-06 05:50:14"
"1001-0","1b",1,"b",NA,"1594",-197531,1,"a",0.2,"2011-09-06",3,"closed",NA,1,"2011-09-06 05:53:02"
"1001-0","1b",1,"b",NA,"1594",-197531,1,"b",0.8,"2011-09-06",3,"closed",NA,1,"2011-09-06 05:53:02"
"1006-0","1b",1,"b",NA,"1594",-197530,1,"a",0.05,"2011-09-06",4,"closed",NA,1,"2011-09-06 05:53:27"
"1006-0","1b",1,"b",NA,"1594",-197530,0,"b",0.95,"2011-09-06",4,"closed",NA,1,"2011-09-06 05:53:27"
"1001-0","2b",2,"b",NA,"1935",-197528,0,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:01:54"
"1001-0","2b",2,"b",NA,"1935",-197528,0,"b",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:01:54"
"1002-0","2b",2,"b",NA,"1935",-197527,1,"a",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:02:55"
"1002-0","2b",2,"b",NA,"1935",-197527,1,"b",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:02:55"
"1002-0","2b",2,"b",NA,"1935",-197527,1,"c",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:02:55"
"1003-0","2b",2,"b",NA,"1935",-197526,1,"a",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 06:03:32"
"1003-0","2b",2,"b",NA,"1935",-197526,1,"b",0.9,"2011-09-06",1,"closed",NA,1,"2011-09-06 06:03:32"
"1001-0","4a3",4,"a",3,"601",-197520,1,"a",0.8,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:34:31"
"1001-0","4a3",4,"a",3,"601",-197520,0,"b",0.2,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:34:31"
"1006-0","4a8",4,"a",8,"4037",-197517,0,"a",0.7,"2011-09-06",3,"closed",NA,1,"2011-09-06 06:37:10"
"1006-0","4a8",4,"a",8,"4037",-197517,1,"b",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 06:37:10"
"1001-0","4a9",4,"a",9,"1857",-197504,1,"a",0.02,"2011-09-06",1,"closed",NA,1,"2011-09-06 06:56:09"
"1001-0","4a9",4,"a",9,"1857",-197504,0,"b",0.98,"2011-09-06",1,"closed",NA,1,"2011-09-06 06:56:09"
"1002-0","4a8",4,"a",8,"4037",-197503,0,"a",0.5,"2011-09-06",3,"closed",NA,1,"2011-09-06 06:56:11"
"1002-0","4a8",4,"a",8,"4037",-197503,0,"b",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 06:56:11"
"1002-0","4a8",4,"a",8,"4037",-197503,0,"c",0.2,"2011-09-06",3,"closed",NA,1,"2011-09-06 06:56:11"
"1005-0","2b",2,"b",NA,"3246",-197501,0,"a",0.9,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:57:51"
"1005-0","2b",2,"b",NA,"3246",-197501,1,"b",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 06:57:51"
"1008-0","2b",2,"b",NA,"3246",-197500,1,"a",0.7,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:03:05"
"1008-0","2b",2,"b",NA,"3246",-197500,1,"b",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:03:05"
"1003-0","4a8",4,"a",8,"4037",-197499,1,"a",0.4,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:03:23"
"1003-0","4a8",4,"a",8,"4037",-197499,1,"b",0.6,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:03:23"
"1002-0","4a9",4,"a",9,"1857",-197496,1,"a",0.36,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:06:39"
"1002-0","4a9",4,"a",9,"1857",-197496,0,"b",0.54,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:06:39"
"1002-0","4a9",4,"a",9,"1857",-197496,0,"c",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:06:39"
"1009-0","2a",2,"a",NA,"1707",-197495,0,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:08:39"
"1009-0","2a",2,"a",NA,"1707",-197495,1,"b",0.85,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:08:39"
"1009-0","2a",2,"a",NA,"1707",-197495,1,"c",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:08:39"
"1001-0","4a4",4,"a",4,"1928",-197494,1,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:09:41"
"1001-0","4a4",4,"a",4,"1928",-197494,0,"b",0.9,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:09:41"
"1002-0","4a4",4,"a",4,"1928",-197493,0,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:10:21"
"1002-0","4a4",4,"a",4,"1928",-197493,0,"b",0.5,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:10:21"
"1002-0","4a4",4,"a",4,"1928",-197493,0,"c",0.2,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:10:21"
"1003-0","4a4",4,"a",4,"1928",-197492,1,"a",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:10:53"
"1003-0","4a4",4,"a",4,"1928",-197492,1,"b",0.9,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:10:53"
"1004-0","4a8",4,"a",8,"4037",-197491,1,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:10:59"
"1004-0","4a8",4,"a",8,"4037",-197491,1,"b",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:10:59"
"1004-0","4a4",4,"a",4,"1928",-197489,1,"a",0.01,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:11:50"
"1004-0","4a4",4,"a",4,"1928",-197489,1,"b",0.99,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:11:50"
"1005-0","4a4",4,"a",4,"1928",-197486,0,"a",0.6,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:12:53"
"1005-0","4a4",4,"a",4,"1928",-197486,0,"b",0.4,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:12:53"
"1004-0","2a",2,"a",NA,"1707",-197485,1,"a",0.15,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:13:57"
"1004-0","2a",2,"a",NA,"1707",-197485,1,"b",0.85,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:13:57"
"1006-0","4a4",4,"a",4,"1928",-197484,1,"a",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:14:18"
"1006-0","4a4",4,"a",4,"1928",-197484,1,"b",0.95,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:14:18"
"1006-0","2a",2,"a",NA,"1707",-197482,0,"a",0.05,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:14:44"
"1006-0","2a",2,"a",NA,"1707",-197482,0,"b",0.95,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:14:44"
"1007-0","4a4",4,"a",4,"1928",-197481,0,"a",0.05,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:14:58"
"1007-0","4a4",4,"a",4,"1928",-197481,1,"b",0.05,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:14:58"
"1007-0","4a4",4,"a",4,"1928",-197481,1,"c",0.9,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:14:58"
"1008-0","4a4",4,"a",4,"1928",-197479,1,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:15:22"
"1008-0","4a4",4,"a",4,"1928",-197479,1,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:15:22"
"1007-0","2a",2,"a",NA,"1707",-197478,1,"a",0,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:15:50"
"1007-0","2a",2,"a",NA,"1707",-197478,1,"b",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:15:50"
"1007-0","2a",2,"a",NA,"1707",-197478,1,"c",0.95,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:15:50"
"1009-0","4a4",4,"a",4,"1928",-197477,1,"a",0.01,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:16:02"
"1009-0","4a4",4,"a",4,"1928",-197477,1,"b",0.29,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:16:02"
"1009-0","4a4",4,"a",4,"1928",-197477,1,"c",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:16:02"
"1001-0","2b",2,"b",NA,"448",-197474,1,"a",0.75,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:18:03"
"1001-0","2b",2,"b",NA,"448",-197474,1,"b",0.25,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:18:03"
"1002-0","2b",2,"b",NA,"448",-197466,1,"a",0.5,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:18:48"
"1002-0","2b",2,"b",NA,"448",-197466,1,"b",0.5,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:18:48"
"1002-0","2b",2,"b",NA,"448",-197466,1,"c",0,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:18:48"
"1003-0","2b",2,"b",NA,"448",-197463,1,"a",0.25,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:19:25"
"1003-0","2b",2,"b",NA,"448",-197463,1,"b",0.75,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:19:25"
"1004-0","2b",2,"b",NA,"448",-197458,1,"a",0.33,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:20:18"
"1004-0","2b",2,"b",NA,"448",-197458,1,"b",0.67,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:20:18"
"1005-0","2b",2,"b",NA,"448",-197457,1,"a",0.75,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:20:42"
"1005-0","2b",2,"b",NA,"448",-197457,1,"b",0.25,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:20:42"
"1006-0","2b",2,"b",NA,"448",-197454,0,"a",0.33,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:21:47"
"1006-0","2b",2,"b",NA,"448",-197454,0,"b",0.67,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:21:47"
"1008-0","4a4",4,"a",4,"1928",-197451,0,"a",0.4,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:22:31"
"1008-0","4a4",4,"a",4,"1928",-197451,0,"b",0.6,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:22:31"
"1007-0","2b",2,"b",NA,"448",-197449,0,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:24:17"
"1007-0","2b",2,"b",NA,"448",-197449,0,"b",0.15,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:24:17"
"1007-0","2b",2,"b",NA,"448",-197449,0,"c",0.75,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:24:17"
"1008-0","2b",2,"b",NA,"448",-197448,0,"a",0.67,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:25:26"
"1008-0","2b",2,"b",NA,"448",-197448,1,"b",0.33,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:25:26"
"1009-0","2b",2,"b",NA,"448",-197447,1,"a",0.25,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:26:22"
"1009-0","2b",2,"b",NA,"448",-197447,1,"b",0.5,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:26:22"
"1009-0","2b",2,"b",NA,"448",-197447,1,"c",0.25,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:26:22"
"1009-0","2b",2,"b",NA,"3158",-197442,0,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:34:24"
"1009-0","2b",2,"b",NA,"3158",-197442,0,"b",0.2,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:34:24"
"1009-0","2b",2,"b",NA,"3158",-197442,0,"c",0.7,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:34:24"
"1001-0","1b",1,"b",NA,"991",-197441,1,"a",0.25,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:34:54"
"1001-0","1b",1,"b",NA,"991",-197441,1,"b",0.75,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:34:54"
"1009-0","2b",2,"b",NA,"3158",-197440,1,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:35:08"
"1009-0","2b",2,"b",NA,"3158",-197440,1,"b",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:35:08"
"1009-0","2b",2,"b",NA,"3158",-197440,1,"c",0.6,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:35:08"
"1004-0","2b",2,"b",NA,"4823",-197439,1,"a",0.2,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:35:10"
"1004-0","2b",2,"b",NA,"4823",-197439,0,"b",0.8,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:35:10"
"1002-0","1b",1,"b",NA,"991",-197438,0,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:35:38"
"1002-0","1b",1,"b",NA,"991",-197438,0,"b",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:35:38"
"1002-0","1b",1,"b",NA,"991",-197438,0,"c",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:35:38"
"1003-0","1b",1,"b",NA,"991",-197436,0,"a",0.25,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:35:57"
"1003-0","1b",1,"b",NA,"991",-197436,0,"b",0.75,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:35:57"
"1004-0","1b",1,"b",NA,"991",-197434,0,"a",0.15,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:36:15"
"1004-0","1b",1,"b",NA,"991",-197434,0,"b",0.85,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:36:15"
"1006-0","2b",2,"b",NA,"3158",-197433,0,"a",0.33,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:36:56"
"1006-0","2b",2,"b",NA,"3158",-197433,0,"b",0.67,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:36:56"
"1005-0","1b",1,"b",NA,"991",-197432,0,"a",0.48,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:36:58"
"1005-0","1b",1,"b",NA,"991",-197432,1,"b",0.52,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:36:58"
"1007-0","2b",2,"b",NA,"3158",-197429,1,"a",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:37:20"
"1007-0","2b",2,"b",NA,"3158",-197429,0,"b",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:37:20"
"1007-0","2b",2,"b",NA,"3158",-197429,0,"c",0.9,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:37:20"
"1006-0","1b",1,"b",NA,"991",-197428,1,"a",0.51,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:37:25"
"1006-0","1b",1,"b",NA,"991",-197428,1,"b",0.49,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:37:25"
"1008-0","1b",1,"b",NA,"991",-197427,0,"a",0.2,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:37:41"
"1008-0","1b",1,"b",NA,"991",-197427,0,"b",0.8,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:37:41"
"1007-0","2b",2,"b",NA,"3246",-197426,0,"a",0.01,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:37:43"
"1007-0","2b",2,"b",NA,"3246",-197426,1,"b",0.09,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:37:43"
"1007-0","2b",2,"b",NA,"3246",-197426,1,"c",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:37:43"
"1007-0","1b",1,"b",NA,"991",-197424,1,"a",0,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:38:01"
"1007-0","1b",1,"b",NA,"991",-197424,0,"b",0,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:38:01"
"1007-0","1b",1,"b",NA,"991",-197424,0,"c",1,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:38:01"
"1004-0","2b",2,"b",NA,"3158",-197423,0,"a",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:38:23"
"1004-0","2b",2,"b",NA,"3158",-197423,0,"b",0.4,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:38:23"
"1009-0","1b",1,"b",NA,"991",-197422,0,"a",0,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:38:26"
"1009-0","1b",1,"b",NA,"991",-197422,0,"b",0.78,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:38:26"
"1009-0","1b",1,"b",NA,"991",-197422,0,"c",0.22,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:38:26"
"1003-0","2b",2,"b",NA,"3158",-197421,0,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:38:47"
"1003-0","2b",2,"b",NA,"3158",-197421,0,"b",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:38:47"
"1008-0","2b",2,"b",NA,"3158",-197419,1,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:39:26"
"1008-0","2b",2,"b",NA,"3158",-197419,1,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:39:26"
"1001-0","2b",2,"b",NA,"3158",-197416,0,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:39:55"
"1001-0","2b",2,"b",NA,"3158",-197416,0,"b",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:39:55"
"1001-0","2b",2,"b",NA,"4808",-197415,0,"a",0.15,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:41:24"
"1001-0","2b",2,"b",NA,"4808",-197415,0,"b",0.85,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:41:24"
"1003-0","2b",2,"b",NA,"4823",-197414,0,"a",0.25,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:42:39"
"1003-0","2b",2,"b",NA,"4823",-197414,0,"b",0.75,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:42:39"
"1007-0","2b",2,"b",NA,"4808",-197413,0,"a",0.01,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:42:43"
"1007-0","2b",2,"b",NA,"4808",-197413,1,"b",0.01,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:42:43"
"1007-0","2b",2,"b",NA,"4808",-197413,1,"c",0.98,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:42:43"
"1001-0","2b",2,"b",NA,"4927",-197412,0,"a",0.4,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:43:59"
"1001-0","2b",2,"b",NA,"4927",-197412,0,"b",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:43:59"
"1006-0","2b",2,"b",NA,"4808",-197411,0,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:44:32"
"1006-0","2b",2,"b",NA,"4808",-197411,0,"b",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 07:44:32"
"1002-0","2b",2,"b",NA,"3158",-197410,0,"a",0.37,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:45:40"
"1002-0","2b",2,"b",NA,"3158",-197410,0,"b",0.48,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:45:40"
"1002-0","2b",2,"b",NA,"3158",-197410,0,"c",0.15,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:45:40"
"1005-0","2b",2,"b",NA,"3158",-197409,0,"a",0.67,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:46:01"
"1005-0","2b",2,"b",NA,"3158",-197409,0,"b",0.33,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:46:01"
"1004-0","4a9",4,"a",9,"1753",-197408,0,"a",0.02,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:46:51"
"1004-0","4a9",4,"a",9,"1753",-197408,0,"b",0.98,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:46:51"
"1003-0","2b",2,"b",NA,"4927",-197407,0,"a",0.8,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:47:11"
"1003-0","2b",2,"b",NA,"4927",-197407,0,"b",0.2,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:47:11"
"1002-0","2b",2,"b",NA,"4927",-197406,1,"a",0.45,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:48:12"
"1002-0","2b",2,"b",NA,"4927",-197406,1,"b",0.45,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:48:12"
"1002-0","2b",2,"b",NA,"4927",-197406,1,"c",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:48:12"
"1004-0","2b",2,"b",NA,"4927",-197405,0,"a",0.33,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:48:59"
"1004-0","2b",2,"b",NA,"4927",-197405,0,"b",0.67,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:48:59"
"1005-0","2b",2,"b",NA,"4927",-197404,0,"a",0.75,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:49:29"
"1005-0","2b",2,"b",NA,"4927",-197404,0,"b",0.25,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:49:29"
"1006-0","2b",2,"b",NA,"4927",-197403,0,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:49:53"
"1006-0","2b",2,"b",NA,"4927",-197403,0,"b",0.9,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:49:53"
"1007-0","2b",2,"b",NA,"4927",-197400,0,"a",0.09,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:51:05"
"1007-0","2b",2,"b",NA,"4927",-197400,0,"b",0.11,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:51:05"
"1007-0","2b",2,"b",NA,"4927",-197400,0,"c",0.8,"2011-09-06",1,"closed",NA,1,"2011-09-06 07:51:05"
"1008-0","2b",2,"b",NA,"4927",-197391,0,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:55:54"
"1008-0","2b",2,"b",NA,"4927",-197391,0,"b",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:55:54"
"1001-0","1b",1,"b",NA,"2888",-197390,0,"a",0.4,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:57:04"
"1001-0","1b",1,"b",NA,"2888",-197390,1,"b",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 07:57:04"
